I_real,I_seir,S_seir,E_seir,u_opt,beta_opt,R0_opt
2,27.1475100570551,505678.903176342,267.151922747953,0.391934189102148,0.195704182866416,1.36992928006491
2,27.865247730201,505617.351535518,275.273179022322,0.391934189102148,0.195704182866416,1.36992928006491
4,28.6013653190495,505554.18088889,283.389189845753,0.391934189102148,0.195704182866416,1.36992928006491
3,29.3564196024842,505489.307490674,291.584750092694,0.391934189102148,0.195704182866416,1.36992928006491
4,30.1309448448821,505422.659907045,299.915383702499,0.391934189102148,0.195704182866416,1.36992928006491
2,31.0469072768839,505354.173955099,308.418258907983,0.391934189102148,0.195704182866416,1.36992928006491
4,31.9622780964755,505283.789508477,317.119053748332,0.391934189102148,0.195704182866416,1.36992928006491
3,32.8866209618886,505211.448476675,326.036274800676,0.391934189102148,0.195704182866416,1.36992928006491
2,33.8261981853578,505137.093522246,335.183974269549,0.391934189102148,0.195704182866416,1.36992928006491
2,34.7852018159664,505060.667241857,344.573459805337,0.391934189102148,0.195704182866416,1.36992928006491
7,35.7665279720522,504982.111638861,354.214370839343,0.391934189102148,0.195704182866416,1.36992928006491
3,36.7722639328271,504901.367779028,364.11535650527,0.391934189102148,0.195704182866416,1.36992928006491
5,37.8039945875012,504818.375561251,374.284502980458,0.371179349981951,0.202384066454254,1.41668846517978
2,38.8629952785333,504730.161985268,387.641178367356,0.371179349981951,0.202384066454254,1.41668846517978
3,39.9503531969494,504639.495303766,400.779624195977,0.371179349981951,0.202384066454254,1.41668846517978
6,41.0670438422623,504546.191787091,413.927216032457,0.371179349981951,0.202384066454254,1.41668846517978
1,42.2139792204984,504450.103091624,427.230468292884,0.371179349981951,0.202384066454254,1.41668846517978
26,43.7204226151556,504351.102057597,440.785408661101,0.371179349981951,0.202384066454254,1.41668846517978
6,45.2022528132603,504249.073799205,454.65658532095,0.371179349981951,0.202384066454254,1.41668846517978
10,46.68511455123,504143.910105481,468.888961980718,0.371179349981951,0.202384066454254,1.41668846517978
6,48.1855325755265,504035.505912244,483.515362821897,0.371179349981951,0.202384066454254,1.41668846517978
10,49.7143374458389,503923.757069523,498.561132978088,0.371179349981951,0.202384066454254,1.41668846517978
10,51.2788092810869,503808.558919228,514.047056677883,0.371179349981951,0.202384066454254,1.41668846517978
12,52.8840193493358,503689.805379467,529.991185103246,0.371179349981951,0.202384066454254,1.41668846517978
